CD4,CD8b,CD3,CD8,cluster_label
375,308,241,327,3
457,383,300,360,3
325,242,173,278,3
293,170,173,138,3
265,192,62,528,9
205,44,259,183,0
289,163,111,175,3
283,205,141,257,3
257,174,62,170,3
274,193,122,221,3
111,58,466,587,8
424,337,269,306,3
474,437,367,723,1
324,69,278,173,0
260,207,130,233,3
171,106,489,94,8
170,77,189,635,8
320,205,155,257,3
282,166,145,162,3
280,193,145,255,3
478,85,432,8,0
194,110,124,117,3
269,378,310,633,1
263,145,131,178,3
381,278,202,262,3
257,205,103,272,3
309,290,210,335,3
335,269,252,418,9
125,31,124,246,2
250,213,62,184,3
248,203,154,183,3
234,212,132,226,3
246,134,70,95,3
296,210,169,268,3
149,312,204,583,6
211,217,132,65,3
311,182,149,168,3
92,121,38,180,2
235,154,213,168,3
79,372,61,200,9
183,168,158,52,3
225,221,157,337,3
246,231,172,175,3
267,181,121,245,3
301,226,168,212,3
84,67,269,179,8
253,215,123,284,3
247,201,180,86,3
119,63,16,76,2
255,167,90,194,3
325,271,136,260,3
126,81,90,203,2
352,280,260,239,3
253,188,180,150,3
268,360,278,646,1
257,389,303,536,9
212,100,104,142,3
263,234,95,220,3
267,244,74,245,3
301,266,231,294,3
302,271,150,324,3
261,220,160,206,3
101,402,289,626,6
267,176,133,175,3
224,178,72,239,3
308,130,120,143,3
289,171,168,134,3
218,133,87,193,3
200,106,31,465,5
167,141,68,421,5
196,204,44,230,3
198,84,161,203,3
274,202,191,121,3
142,97,63,557,5
230,8,268,158,0
380,253,264,228,3
185,114,58,233,2
363,328,221,388,3
158,168,118,98,3
152,526,349,715,6
403,412,367,498,9
434,131,509,175,0
133,169,16,635,5
178,211,100,560,5
154,75,55,260,2
226,230,179,627,9
264,153,124,196,3
247,219,169,272,3
134,134,54,543,5
121,126,13,367,5
295,259,220,441,9
182,158,131,514,5
293,228,170,293,3
161,96,33,484,5
266,198,164,226,3
105,276,216,607,6
234,157,183,107,3
408,232,418,521,9
154,207,29,219,3
290,143,156,138,3
249,146,210,207,3
247,148,106,116,3
333,296,242,361,3
306,104,314,182,0
281,173,144,245,3
332,299,271,272,3
379,480,365,717,1
246,133,44,173,3
303,163,130,200,3
216,200,132,67,3
454,461,478,740,1
293,259,200,248,3
176,344,297,671,6
345,203,196,193,3
222,124,96,150,3
177,354,225,638,6
184,74,123,71,2
172,204,131,273,3
376,342,316,403,3
221,197,104,251,3
276,189,87,192,3
170,110,10,465,5
189,94,121,196,3
256,214,104,246,3
504,560,540,760,1
228,213,140,125,3
255,237,192,139,3
139,11,58,548,5
221,194,146,101,3
242,210,83,199,3
306,266,164,273,3
278,136,116,98,3
322,226,206,312,3
189,159,110,209,3
298,274,230,299,3
257,190,114,236,3
159,357,154,636,6
368,207,298,184,10
270,132,74,113,3
251,226,106,73,3
81,104,22,299,2
376,271,196,254,3
53,90,383,138,8
103,120,276,737,8
420,348,294,386,3
389,449,315,652,1
360,273,216,323,3
246,168,140,229,3
177,109,76,458,5
133,101,418,94,8
250,218,107,228,3
137,4,57,233,2
305,163,152,202,3
229,239,285,485,9
235,209,76,260,3
218,83,109,221,3
289,231,202,283,3
208,167,128,104,3
283,170,115,175,3
215,144,116,151,3
266,201,106,157,3
226,223,200,220,3
226,89,73,213,3
241,110,117,186,3
355,322,225,314,3
223,172,165,199,3
249,206,128,158,3
320,298,204,305,3
214,241,210,186,3
254,199,90,317,3
142,38,102,203,2
349,296,188,299,3
332,288,332,580,9
341,259,176,261,3
262,193,204,31,3
239,144,116,116,3
61,344,203,724,6
366,305,196,302,3
322,121,161,60,0
103,101,10,52,2
415,71,385,137,0
303,446,476,781,9
295,147,184,259,3
266,101,214,95,0
270,131,97,94,3
417,17,316,204,0
272,235,187,293,3
291,215,79,259,3
266,189,156,199,3
364,486,343,691,1
332,213,184,217,3
270,221,191,275,3
108,66,12,577,5
382,349,242,376,3
215,109,167,183,3
237,143,126,177,3
285,123,88,204,3
361,504,351,726,1
385,58,366,186,0
241,192,23,35,3
137,63,26,319,2
455,242,377,169,10
355,267,246,293,3
405,409,389,650,1
238,178,126,172,3
278,140,94,129,3
390,483,352,674,1
291,88,160,89,0
432,516,403,704,1
180,201,133,169,3
416,320,257,358,3
212,170,128,138,3
403,31,387,109,0
216,310,299,649,6
133,116,37,59,2
258,121,158,151,3
140,96,421,440,8
311,230,137,185,3
420,270,395,320,10
467,197,253,147,10
211,125,30,192,3
454,528,449,756,1
262,184,180,231,3
345,280,176,269,3
287,453,370,664,1
354,373,198,266,3
75,380,411,517,6
470,564,511,782,1
158,174,26,41,3
110,68,116,206,2
245,205,171,192,3
114,236,321,612,6
179,75,148,346,2
94,24,105,385,5
279,232,73,174,3
240,262,187,376,9
240,135,40,258,3
320,300,272,279,3
244,201,104,159,3
246,162,123,256,3
295,98,53,150,3
262,206,166,290,3
72,131,2,205,2
427,510,382,741,1
223,123,137,184,3
175,163,141,129,3
288,135,159,90,3
400,346,273,316,3
235,206,143,146,3
365,501,419,813,1
445,375,292,310,3
229,160,50,236,3
118,415,345,655,6
21,85,9,322,2
251,196,48,240,3
201,47,137,172,3
182,19,51,61,2
113,405,21,44,9
171,119,170,168,3
93,111,122,554,5
248,177,160,200,3
423,340,288,352,3
177,194,134,17,3
205,121,163,115,3
251,144,182,216,3
316,265,241,335,3
201,101,139,177,3
214,161,140,258,3
359,270,192,303,3
238,206,155,128,3
302,206,175,223,3
236,173,125,133,3
251,191,201,194,3
414,59,283,129,0
185,169,135,190,3
148,99,1,419,5
83,64,41,304,2
329,53,227,269,0
426,517,404,785,1
118,55,76,151,2
314,164,148,191,3
449,439,410,619,1
143,115,35,447,5
83,37,34,380,5
262,173,91,226,3
116,46,33,84,2
282,126,304,214,0
246,178,112,193,3
219,194,136,227,3
266,173,12,193,3
320,190,94,153,3
358,299,236,344,3
212,187,197,200,3
236,136,249,193,0
346,221,105,158,3
365,118,325,156,0
254,171,148,22,3
360,115,267,182,0
288,222,189,258,3
160,179,80,164,3
315,273,215,361,3
211,108,109,204,3
359,402,285,632,1
275,221,160,246,3
293,439,357,669,1
278,158,92,246,3
105,320,245,597,6
330,239,121,47,3
161,39,95,449,5
111,26,20,360,5
298,236,189,233,3
91,180,92,542,5
320,62,340,214,0
255,201,129,171,3
236,203,139,76,3
296,257,194,304,3
379,284,140,252,3
183,165,134,211,3
296,264,147,225,3
326,449,356,633,1
424,327,258,282,3
177,429,264,633,6
450,401,400,564,9
295,249,206,171,3
147,21,404,204,8
410,284,429,320,10
216,196,168,112,3
430,381,321,461,3
356,303,226,276,3
310,540,375,689,1
387,43,348,82,0
325,90,341,49,0
236,214,18,322,3
236,340,297,566,9
269,179,162,223,3
157,148,4,391,5
327,316,287,304,3
232,150,51,139,3
170,153,59,312,2
260,181,139,134,3
266,216,85,181,3
236,217,115,202,3
207,158,81,82,3
296,258,134,267,3
358,292,210,229,3
249,145,172,35,3
390,140,317,140,0
249,237,163,215,3
251,242,159,119,3
291,288,236,264,3
294,169,162,243,3
276,253,173,150,3
379,490,355,689,1
294,127,69,173,3
244,218,131,172,3
339,294,251,253,3
109,135,80,600,5
418,128,422,40,0
127,16,316,59,8
144,342,275,653,6
174,141,115,158,3
242,133,58,190,3
333,310,276,310,3
360,296,236,357,3
336,498,357,771,1
339,79,296,210,0
100,359,197,613,6
97,69,280,505,8
238,68,114,161,3
249,113,97,167,3
536,306,432,327,10
308,214,146,211,3
214,207,117,220,3
155,196,79,161,3
241,138,175,64,3
132,53,24,242,2
179,188,183,217,3
102,131,230,339,8
468,473,348,675,1
411,325,290,399,3
242,180,141,23,3
309,328,233,305,3
226,167,148,41,3
257,234,83,174,3
237,162,134,256,3
340,360,238,617,1
520,400,381,375,10
415,143,451,235,0
393,231,210,615,9
481,156,333,103,0
244,231,215,262,3
241,249,183,629,9
454,580,431,799,1
244,151,226,162,3
262,121,115,147,3
160,166,73,160,3
237,121,115,125,3
302,442,338,719,1
344,163,154,262,3
240,184,141,262,3
403,45,335,83,0
248,184,117,212,3
285,226,202,215,3
257,171,138,213,3
113,34,439,183,8
107,123,79,147,2
507,586,489,768,1
308,284,227,251,3
153,387,253,640,6
86,172,15,259,2
447,353,326,341,3
300,191,132,241,3
467,387,306,450,3
525,358,481,623,9
443,367,291,368,3
461,497,440,709,1
287,202,392,601,9
207,153,121,239,3
226,218,109,221,3
408,424,359,714,1
311,240,168,142,3
232,13,119,109,0
307,293,219,173,3
482,302,456,278,10
255,118,135,169,3
416,329,248,351,3
474,293,398,287,10
274,188,192,194,3
260,217,100,115,3
250,139,57,223,3
599,330,507,259,10
210,95,163,110,0
467,553,463,716,1
363,172,235,181,0
157,107,26,122,2
351,304,262,357,3
449,229,367,201,10
485,494,426,665,1
242,198,89,80,3
163,188,132,219,3
121,229,24,223,9
454,43,419,145,0
373,92,315,73,0
134,148,13,491,5
538,357,470,420,10
202,121,94,159,3
422,206,314,269,10
283,258,111,209,3
504,88,440,175,0
308,68,359,169,0
279,230,151,99,3
297,286,195,332,3
300,244,230,242,3
551,346,469,333,10
420,333,293,306,3
263,215,100,214,3
313,237,170,365,3
522,536,455,787,1
212,239,191,254,3
420,376,326,382,3
352,33,254,81,0
191,146,79,524,5
227,170,141,301,3
309,150,120,192,3
95,80,1,212,2
146,116,115,164,2
225,188,126,159,3
156,453,310,677,6
240,187,123,130,3
141,93,77,481,5
445,539,402,762,1
325,279,188,239,3
163,315,308,599,6
251,376,233,639,1
252,223,223,160,3
254,274,206,249,3
154,37,11,280,2
122,435,278,693,6
129,348,225,632,6
415,155,327,65,0
142,54,33,233,2
268,146,192,202,3
300,367,367,590,9
357,300,213,241,3
277,198,98,225,3
424,343,312,335,3
270,49,151,162,0
478,444,338,721,1
106,101,276,596,8
249,153,74,111,3
232,198,153,118,3
235,105,66,252,3
420,410,413,728,1
219,184,143,201,3
334,117,281,235,0
157,82,110,169,2
253,50,75,45,0
317,104,24,127,3
369,458,370,739,1
255,187,149,204,3
385,331,313,366,3
317,75,283,159,0
324,165,62,78,3
398,355,262,331,3
408,318,271,345,3
48,73,326,100,8
203,210,148,255,3
70,37,26,21,2
370,321,237,288,3
246,204,95,215,3
309,206,166,123,3
203,169,132,107,3
471,254,388,251,10
98,443,368,633,6
197,124,109,215,3
286,131,110,204,3
388,486,338,705,1
454,391,316,386,3
444,498,371,760,1
369,76,340,190,0
120,63,311,659,8
238,112,124,186,3
436,89,418,154,0
290,247,345,463,9
434,241,311,624,9
191,136,13,446,5
244,197,132,229,3
351,197,217,282,3
259,221,177,251,3
282,196,135,211,3
272,236,145,239,3
237,248,217,296,3
284,224,72,330,3
124,89,190,541,8
244,210,151,272,3
146,147,30,187,2
285,267,232,701,9
203,169,146,213,3
331,363,278,588,1
273,110,136,92,3
198,185,98,143,3
136,275,217,692,6
252,196,85,151,3
325,245,57,255,3
422,346,274,345,3
258,167,106,105,3
281,214,102,207,3
305,145,83,194,3
337,274,146,193,3
397,416,373,703,1
408,141,215,148,0
296,195,89,235,3
258,117,110,238,3
280,66,273,198,0
48,69,90,238,2
292,106,204,110,0
306,198,163,226,3
346,406,294,631,1
268,201,191,126,3
569,468,489,770,1
250,198,114,163,3
177,152,254,276,9
137,164,4,153,2
286,135,71,72,3
314,258,308,293,9
461,100,271,169,0
256,173,126,165,3
427,493,384,726,1
101,56,116,170,2
121,136,126,329,2
296,210,179,274,3
239,183,169,265,3
187,96,92,229,2
464,223,390,268,10
110,539,395,715,6
170,126,130,245,2
286,173,117,145,3
166,166,405,650,8
206,176,116,168,3
271,103,168,113,0
195,71,108,255,2
176,124,112,219,2
65,37,98,553,5
171,46,70,173,2
446,565,448,826,1
333,412,279,615,1
266,131,102,179,3
213,176,133,215,3
259,211,198,47,3
244,276,258,640,9
99,64,508,109,8
237,186,119,241,3
167,113,67,322,2
429,383,396,471,9
187,156,151,117,3
210,117,45,199,3
334,297,250,321,3
317,301,156,307,3
304,177,271,185,0
385,67,302,142,0
419,510,386,709,1
222,211,55,127,3
272,264,171,253,3
132,31,77,42,2
420,315,306,333,3
131,387,241,668,6
397,368,284,363,3
142,444,322,777,6
392,356,502,428,9
254,187,130,231,3
226,162,139,148,3
149,159,38,174,2
257,172,160,109,3
497,293,477,274,10
202,125,163,190,3
265,184,173,200,3
273,241,107,263,3
220,52,136,191,3
276,244,143,78,3
257,149,188,209,3
113,79,286,528,8
425,108,260,130,0
92,57,51,89,2
210,190,168,211,3
313,193,189,176,3
124,138,33,214,2
307,201,154,200,3
327,332,220,674,1
225,179,112,198,3
154,66,21,182,2
153,201,188,619,6
263,223,195,258,3
318,180,205,169,3
471,237,426,720,9
301,228,161,276,3
469,481,406,712,1
175,408,275,651,6
120,160,112,235,2
205,227,121,224,3
335,139,391,287,0
166,72,79,525,5
207,167,100,297,3
281,102,246,195,0
126,119,42,130,2
108,109,18,450,5
88,307,385,633,6
414,348,246,361,3
203,171,108,137,3
296,140,175,135,3
379,241,246,282,10
361,294,217,524,9
476,341,384,686,9
302,473,363,635,1
56,112,69,189,2
247,196,204,184,3
445,261,421,308,10
283,190,169,180,3
265,171,141,72,3
231,111,217,139,0
85,84,46,236,2
418,369,276,329,3
147,184,285,554,8
405,406,340,683,1
209,207,170,100,3
279,232,197,229,3
175,117,88,377,5
121,120,41,384,5
167,63,47,177,2
216,208,152,109,3
302,186,106,181,3
361,347,246,307,3
299,239,158,286,3
313,151,83,192,3
215,141,124,158,3
215,222,80,249,3
253,245,130,146,3
256,142,98,222,3
136,135,90,115,2
194,208,108,235,3
296,206,202,222,3
302,202,168,190,3
134,348,212,667,6
284,325,292,723,9
206,229,153,133,3
246,215,190,183,3
265,195,158,166,3
203,180,148,185,3
351,247,126,211,3
179,51,113,135,3
303,124,300,200,0
192,165,48,159,3
270,206,209,248,3
237,139,101,53,3
297,266,70,246,3
333,233,237,167,3
223,165,99,214,3
241,206,125,281,3
271,200,170,216,3
121,53,51,180,2
194,182,203,199,3
201,183,115,227,3
241,213,166,212,3
223,184,69,279,3
